hour,latitude,longitude,depth,dissolved_oxygen,salinity,temperature
2022-06-08 03:00:00+00:00,45.776345066666664,-63.267541333333334,2.7,115.54,28.3,14.551666666666668
2022-06-09 17:00:00+00:00,45.77356094117647,-63.28485158823529,2.3529411764705883,122.39166666666667,28.15,15.37764705882353
2022-06-09 18:00:00+00:00,45.770939399999996,-63.3011982,2.0,117.13333333333333,27.95,16.183699999999998
2022-06-09 19:00:00+00:00,45.770939399999996,-63.3011982,2.0,120.0,28.066666666666666,15.92885
2022-06-09 20:00:00+00:00,45.770939399999996,-63.3011982,2.0,120.34166666666665,28.2,15.540450000000002
2022-06-09 21:00:00+00:00,45.770939399999996,-63.3011982,2.0,118.98333333333333,28.3,15.458949999999998
2022-06-09 22:00:00+00:00,45.770939399999996,-63.3011982,2.0,117.925,28.2,15.5881
2022-06-09 23:00:00+00:00,45.770939399999996,-63.3011982,2.0,116.14166666666667,27.78333333333333,15.89855
2022-06-10 00:00:00+00:00,45.770939399999996,-63.3011982,2.0,115.675,27.683333333333334,16.1016
2022-06-10 01:00:00+00:00,45.770939399999996,-63.3011982,2.0,114.31666666666666,27.53333333333333,16.43555
2022-06-10 02:00:00+00:00,45.770939399999996,-63.3011982,2.0,111.58333333333333,27.3,16.63925
2022-06-10 03:00:00+00:00,45.770939399999996,-63.3011982,2.0,108.575,27.46666666666667,16.502299999999998
2022-06-10 04:00:00+00:00,45.770939399999996,-63.3011982,2.0,107.09166666666665,26.566666666666666,16.3383
2022-06-10 05:00:00+00:00,45.770939399999996,-63.3011982,2.0,106.61666666666667,27.316666666666666,15.6917
2022-06-10 06:00:00+00:00,45.770939399999996,-63.3011982,2.0,106.325,27.71666666666667,14.99755
2022-06-10 07:00:00+00:00,45.770939399999996,-63.3011982,2.0,105.41666666666667,27.8,14.684149999999999
2022-06-10 08:00:00+00:00,45.770939399999996,-63.3011982,2.0,104.61666666666667,27.916666666666668,14.546850000000001
2022-06-10 09:00:00+00:00,45.77634766666666,-63.267560333333336,3.0,106.8625,27.95,12.435166666666667
2022-06-10 12:00:00+00:00,45.780856,-63.23953933333333,3.8333333333333335,108.95,27.9,10.737777777777778
2022-06-10 13:00:00+00:00,45.772969124999996,-63.288595875,2.375,108.16666666666667,27.74,14.246125000000001
2022-06-10 16:00:00+00:00,45.77530861538461,-63.27403646153846,2.8076923076923075,111.0125,26.600000000000005,14.12353846153846
2022-06-10 17:00:00+00:00,45.770939399999996,-63.3011982,2.0,110.84166666666665,26.03333333333333,17.2659
2022-06-10 18:00:00+00:00,45.77029894736842,-63.305181631578954,1.8421052631578947,110.03636363636365,25.8,18.263368421052633
2022-06-10 19:00:00+00:00,45.770939399999996,-63.3011982,2.0,110.52499999999999,26.683333333333334,17.9005
2022-06-10 20:00:00+00:00,45.770939399999996,-63.3011982,2.0,110.66666666666667,27.383333333333336,17.482400000000002
2022-06-10 21:00:00+00:00,45.770939399999996,-63.3011982,2.0,114.50833333333333,27.61666666666667,17.797800000000002
2022-06-10 22:00:00+00:00,45.770939399999996,-63.3011982,2.0,115.91666666666667,27.900000000000002,17.261599999999998
2022-06-10 23:00:00+00:00,45.770939399999996,-63.3011982,2.0,114.56666666666666,27.899999999999995,16.9203
2022-06-11 00:00:00+00:00,45.770939399999996,-63.3011982,2.0,114.24166666666667,27.983333333333334,16.4239
2022-06-11 01:00:00+00:00,45.770939399999996,-63.3011982,2.0,112.34166666666665,27.8,17.2512
2022-06-11 02:00:00+00:00,45.770939399999996,-63.3011982,2.0,107.74166666666667,27.516666666666666,17.886699999999998
2022-06-11 03:00:00+00:00,45.770939399999996,-63.3011982,2.0,105.51666666666667,27.55,17.8358
2022-06-11 04:00:00+00:00,45.770939399999996,-63.3011982,2.0,104.50833333333333,27.53333333333333,17.416999999999998
2022-06-11 05:00:00+00:00,45.77136568421052,-63.29853757894737,2.0789473684210527,104.50833333333333,27.52,16.918
2022-06-13 08:00:00+00:00,45.775502625,-63.27281625,2.5625,117.35555555555555,28.233333333333334,15.985125
2022-06-13 09:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,119.89166666666667,28.2,16.687863636363634
2022-06-13 10:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,120.90833333333335,28.183333333333334,16.510954545454545
2022-06-13 11:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,119.40833333333335,28.333333333333332,15.904909090909092
2022-06-13 12:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,117.48333333333333,28.5,15.805181818181818
2022-06-13 13:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,116.97500000000001,28.61666666666667,15.865272727272727
2022-06-13 14:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,117.625,28.53333333333333,16.0575
2022-06-13 15:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,118.33333333333333,28.25,16.658818181818184
2022-06-13 16:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,117.08333333333333,28.383333333333336,16.537
2022-06-13 17:00:00+00:00,45.77349915789473,-63.28524947368421,2.236842105263158,114.85000000000001,9.266666666666667,16.396842105263158
2022-06-13 18:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,111.375,0.0,16.821545454545454
2022-06-13 19:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,111.21666666666665,0.0,16.582409090909092
2022-06-13 20:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,111.00833333333333,0.0,16.284909090909093
2022-06-13 21:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,110.68333333333334,0.0,15.794090909090908
2022-06-13 22:00:00+00:00,45.77409422222222,-63.28157611111111,2.3333333333333335,119.47,21.05,16.260444444444445
2022-06-13 23:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,119.19166666666666,28.25,16.564136363636365
2022-06-14 00:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,116.31666666666666,28.46666666666667,16.108045454545454
2022-06-14 01:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,115.86666666666667,28.333333333333332,16.135863636363634
2022-06-14 02:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,116.28333333333335,28.25,16.491363636363637
2022-06-14 03:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,115.675,27.849999999999998,16.50704545454545
2022-06-14 04:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,113.625,27.55,16.28181818181818
2022-06-14 05:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,112.99166666666667,27.53333333333333,16.222590909090908
2022-06-14 06:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,111.125,27.95,16.445
2022-06-14 07:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,110.48333333333333,27.866666666666664,16.431272727272727
2022-06-14 08:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,109.89166666666667,27.233333333333334,16.24536363636364
2022-06-14 09:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,109.28333333333335,27.116666666666664,16.092772727272727
2022-06-14 10:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,107.09166666666665,27.416666666666668,15.721272727272726
2022-06-14 11:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,107.38333333333333,27.683333333333334,15.419818181818181
2022-06-14 12:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,107.74166666666667,27.75,15.212545454545454
2022-06-14 13:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,108.77499999999999,27.866666666666664,15.217818181818183
2022-06-14 14:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,110.14999999999999,27.899999999999995,15.253636363636362
2022-06-14 15:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,110.84166666666665,27.866666666666664,15.408454545454545
2022-06-14 16:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,110.93333333333334,27.8,15.960590909090909
2022-06-14 17:00:00+00:00,45.772045636363636,-63.29431772727273,2.0,113.0,27.71666666666667,16.2655
2022-06-14 18:00:00+00:00,45.773500526315786,-63.285259473684214,2.236842105263158,113.5,20.700000000000003,16.039052631578947
